coordinateUncertaintyInMeters,day,month,year,decade,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,lat_grid,lon_grid,species_richness,decimalLatitude,decimalLongitude,insect_sighting_density
2426.0,28,12,2022,2020,4,27,3,0,0,17.6,73.8,97,17.634652,73.830008,64.57290058923299
204.0,13,10,2020,2020,4,12,2,0,3,17.5,73.5,183,17.548684,73.520984,74.93956606235295
204.0,18,12,2022,2020,4,26,2,0,0,17.5,73.5,183,17.537671,73.519204,80.43956606235295
204.0,3,6,2022,2020,4,19,2,0,2,17.6,73.5,172,17.551355,73.498532,64.39951398983533
205.0,31,7,2021,2020,2,11,2,0,2,17.7,73.8,93,17.733881,73.818438,84.02158707362477
204.0,16,4,2023,2020,6,29,2,0,1,17.6,73.8,97,17.59331,73.839421,29.939566062352956
203.0,29,7,2020,2020,4,12,2,0,2,17.5,73.5,183,17.547464,73.505102,159.55504301194324
204.0,28,12,2016,2010,4,19,1,0,0,17.6,73.5,172,17.556135,73.510804,49.33956606235296
5091.0,24,7,2022,2020,6,29,2,0,2,17.6,73.8,97,17.613191,73.831494,192.0482961639854
261.0,28,7,2022,2020,4,43,2,0,2,17.6,73.8,97,17.580503,73.849168,192.17563553849234
203.0,30,7,2024,2020,4,36,2,0,2,17.6,73.5,172,17.566367,73.51324,103.39824301194326
229.0,23,1,2025,2020,4,31,2,0,0,17.8,73.7,31,17.770277,73.725972,9.852781987428083
204.0,30,10,2023,2020,4,52,2,0,3,17.6,73.5,172,17.552405,73.518288,65.29956606235295
204.0,23,7,2019,2010,4,26,2,0,2,17.6,73.5,172,17.576388,73.513275,81.66991398983532
15.0,20,12,2023,2020,0,35,1,0,0,17.4,73.7,69,17.384737,73.684884,22.976167941088242
203.0,23,7,2018,2010,1,54,4,2,2,17.7,73.8,93,17.713446,73.824557,39.334243011943265
4.0,4,10,2018,2010,4,31,1,0,3,17.6,73.8,97,17.572327,73.849168,28.879738304009415
203.0,22,12,2021,2020,4,26,2,0,0,17.6,73.5,172,17.551029,73.52321,72.4798598320922
3152.0,2,9,2019,2010,0,5,2,0,3,17.7,73.8,93,17.703176,73.803741,38.02501445877153
203.0,13,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.560629,73.510491,436.84464301194333
203.0,25,7,2013,2010,4,26,2,0,2,17.6,73.5,172,17.575489,73.518879,66.28144301194327
214.0,5,7,2022,2020,7,57,2,0,2,17.5,73.6,12,17.486617,73.638738,17.80433576030092
1.0,19,7,2022,2020,4,39,2,0,2,17.3,73.7,9,17.34802,73.746267,8.979576101394237
1.0,8,11,2020,2020,4,31,2,0,3,17.4,73.8,41,17.352931,73.763583,13.697478661959138
4.0,10,7,2020,2020,4,31,2,0,2,17.6,73.8,97,17.572448,73.849168,184.17250690049056
31.0,25,9,2007,2000,4,31,3,0,3,17.6,73.8,97,17.592836,73.827143,29.117425421529152
203.0,26,7,2022,2020,4,12,2,0,2,17.5,73.5,183,17.541232,73.501974,187.03984301194328
203.0,29,7,2025,2020,4,36,2,0,2,17.6,73.5,172,17.576241,73.507853,148.84784301194327
203.0,20,7,2022,2020,4,36,2,0,2,17.6,73.5,172,17.573374,73.505545,436.84464301194333
203.0,4,7,2009,2000,4,19,1,0,2,17.5,73.5,183,17.547265,73.513796,60.99504301194326
206.0,4,2,2019,2010,4,39,2,0,0,17.7,73.8,93,17.733664,73.801535,28.01898414225377
203.0,1,10,2021,2020,4,52,2,0,3,17.6,73.5,172,17.561418,73.515902,70.87985983209221
203.0,13,2,2020,2020,4,19,1,0,0,17.6,73.5,172,17.570751,73.495812,60.9598598320922
203.0,13,7,2025,2020,4,21,2,0,2,17.6,73.5,172,17.557765,73.517438,148.84784301194327
2426.0,26,7,2021,2020,4,31,3,0,2,17.6,73.8,97,17.615377,73.829864,98.41764865994095
203.0,28,6,2025,2020,4,36,2,0,2,17.6,73.5,172,17.564291,73.486202,60.03184301194326
203.0,21,7,2020,2020,4,12,2,0,2,17.5,73.5,183,17.541908,73.523042,159.55504301194324
203.0,8,10,2025,2020,4,12,2,0,3,17.6,73.5,172,17.562081,73.515707,69.45985983209219
993.0,21,7,2021,2020,4,39,1,0,2,17.7,73.8,93,17.709339,73.817629,83.9369783594797
203.0,30,11,2014,2010,4,26,2,0,3,17.6,73.5,172,17.566094,73.495286,52.799859832092196
61.0,5,2,2025,2020,4,27,3,0,0,17.7,73.8,93,17.728359,73.811707,30.948097736427655
993.0,19,1,2022,2020,4,31,2,0,0,17.7,73.8,93,17.705212,73.843208,30.96373067810686
204.0,21,12,2025,2020,4,19,2,0,0,17.6,73.5,172,17.553586,73.495135,65.65956606235295
5091.0,18,7,2020,2020,4,31,2,0,2,17.6,73.8,97,17.612438,73.849168,183.42429616398545
203.0,4,10,2020,2020,4,26,2,0,3,17.5,73.5,183,17.545245,73.4977,74.9398598320922
203.0,21,11,2025,2020,4,26,2,0,3,17.6,73.5,172,17.561358,73.512649,64.2398598320922
203.0,5,8,2022,2020,4,37,2,0,2,17.6,73.5,172,17.565571,73.499754,63.41424301194326
993.0,1,7,2020,2020,0,5,2,0,2,17.7,73.8,93,17.715023,73.807118,119.6649783594797
203.0,19,11,2025,2020,4,12,2,0,3,17.6,73.5,172,17.571976,73.521933,64.2398598320922
203.0,27,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.559123,73.491042,436.84464301194333
31.0,13,7,2023,2020,4,31,2,0,2,17.6,73.8,97,17.596149,73.849168,81.64511647211266
204.0,27,7,2020,2020,4,19,2,0,2,17.5,73.5,183,17.54321,73.48766,159.5547139898353
203.0,13,12,2022,2020,4,36,2,0,0,17.5,73.5,183,17.539623,73.495163,80.4398598320922
203.0,8,10,2022,2020,4,12,2,0,3,17.5,73.5,183,17.540727,73.521322,86.3798598320922
1826.0,18,3,1973,1970,3,24,2,0,1,17.5,73.5,183,17.480661,73.468558,53.122006883682445
203.0,17,1,2020,2020,4,12,2,0,0,17.6,73.5,172,17.574003,73.492064,58.119859832092196
203.0,28,10,2023,2020,4,39,2,0,3,17.4,73.7,69,17.440001,73.731707,21.299859832092192
1069.0,21,12,2021,2020,4,39,2,0,0,17.4,73.7,69,17.379874,73.727647,24.060924819931643
203.0,30,10,2015,2010,4,12,2,0,3,17.6,73.5,172,17.559715,73.519463,53.77985983209219
1.0,20,11,2022,2020,4,31,2,0,3,17.4,73.7,69,17.367632,73.745431,25.977478661959136
203.0,7,12,2020,2020,4,31,2,0,0,17.5,73.5,183,17.538891,73.516325,71.39985983209219
5091.0,13,7,2014,2010,4,27,2,0,2,17.6,73.8,97,17.587718,73.830326,37.46589616398543
8.0,18,7,2020,2020,4,31,2,0,2,17.6,73.8,97,17.611122,73.848332,183.98312918088214
993.0,21,6,2022,2020,0,5,2,0,2,17.7,73.8,93,17.707258,73.841148,35.575378359479686
209.0,6,7,2020,2020,4,39,2,0,2,17.8,73.8,33,17.756005,73.755345,15.74509999381469
1829.0,28,5,2020,2020,2,34,2,0,1,17.5,73.6,12,17.48791,73.614089,5.061952527262292
207.0,23,12,2022,2020,6,29,2,0,0,17.3,73.7,9,17.312665,73.677945,4.49869594940771
203.0,14,7,2025,2020,4,26,2,0,2,17.6,73.5,172,17.553613,73.489326,148.84784301194327
203.0,4,3,2025,2020,3,22,1,3,1,17.6,73.6,2,17.572146,73.584945,1.7398598320921943
261.0,17,7,2020,2020,4,27,2,0,2,17.6,73.8,97,17.614982,73.829408,183.5516355384924
261.0,21,12,2020,2020,4,27,3,0,0,17.6,73.8,97,17.580511,73.849168,87.1653888736539
665.0,30,11,2020,2020,4,48,2,0,3,17.7,73.8,93,17.743382,73.753877,39.31994498351736
203.0,22,7,2022,2020,4,52,2,0,2,17.5,73.6,12,17.513853,73.55186,17.807843011943255
261.0,5,9,2020,2020,4,39,3,0,3,17.6,73.8,97,17.580408,73.846517,61.82538887365389
203.0,28,10,2020,2020,4,19,2,0,3,17.6,73.5,172,17.555574,73.506437,92.31985983209219
203.0,22,9,2022,2020,6,29,2,0,3,17.6,73.8,97,17.605047,73.849168,61.5798598320922
203.0,18,12,2022,2020,3,2,2,0,0,17.7,73.8,93,17.712474,73.849168,48.9598598320922
261.0,30,7,2022,2020,4,26,2,0,2,17.6,73.8,97,17.591937,73.849168,192.17563553849234
204.0,18,9,2021,2020,4,19,2,0,3,17.6,73.5,172,17.563002,73.515375,70.69956606235296
3066.0,17,7,2020,2020,4,31,2,0,2,17.5,73.7,15,17.453363,73.741409,9.772925352913543
261.0,31,11,2024,2020,0,7,1,0,3,17.6,73.8,97,17.604652,73.84326,38.96538887365389
203.0,29,12,2022,2020,4,26,2,0,0,17.6,73.5,172,17.572153,73.486778,100.1198598320922
378.0,27,11,2025,2020,4,52,2,0,3,17.7,73.8,93,17.718225,73.831995,34.825944140549744
203.0,17,7,2020,2020,0,17,2,3,2,17.7,73.8,93,17.706919,73.798011,119.75024301194327
204.0,21,7,2022,2020,4,31,2,0,2,17.6,73.8,97,17.597453,73.832628,192.1915139898353
203.0,21,7,2015,2010,4,19,1,0,2,17.6,73.5,172,17.561351,73.493688,80.48304301194327
993.0,4,7,2024,2020,0,5,2,0,2,17.7,73.8,93,17.705184,73.833001,51.07617835947969
203.0,30,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.551244,73.490457,436.84464301194333
993.0,18,11,2022,2020,4,39,2,0,3,17.7,73.8,93,17.707707,73.831353,55.26373067810686
203.0,25,7,2020,2020,4,19,1,0,2,17.6,73.5,172,17.554131,73.513204,306.8798430119433
203.0,22,11,2023,2020,4,36,2,0,3,17.6,73.5,172,17.577673,73.498603,90.2798598320922
1.0,25,10,2022,2020,4,43,2,0,3,17.4,73.8,41,17.359096,73.753765,17.957478661959136
206.0,27,9,2021,2020,4,39,2,0,3,17.7,73.8,93,17.722864,73.813836,33.07898414225377
203.0,22,10,2020,2020,4,19,2,2,3,17.4,73.7,69,17.399637,73.672368,25.739859832092193
378.0,28,7,2021,2020,4,40,1,0,2,17.7,73.8,93,17.728622,73.827566,83.98425743741572
203.0,31,9,2022,2020,4,19,2,0,3,17.6,73.5,172,17.556137,73.514223,104.81985983209219
191.0,24,11,2022,2020,4,39,2,0,3,17.4,73.8,41,17.400385,73.76583,14.88354003595887
31.0,6,7,2019,2010,4,31,3,0,2,17.6,73.8,97,17.605322,73.823824,59.91711647211265
203.0,27,6,2020,2020,4,12,2,0,2,17.5,73.5,183,17.541132,73.513547,61.19664301194326
203.0,19,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.5603,73.497052,436.84464301194333
203.0,7,12,2021,2020,4,12,2,0,0,17.6,73.5,172,17.56059,73.518031,72.4798598320922
203.0,29,7,2013,2010,4,26,2,0,2,17.6,73.5,172,17.568967,73.487514,66.28144301194327
378.0,22,10,2022,2020,4,43,2,0,3,17.7,73.8,93,17.741165,73.825332,50.505944140549744
2426.0,26,2,2022,2020,4,27,2,0,0,17.6,73.8,97,17.639536,73.835031,41.09290058923299
203.0,19,7,2021,2020,4,12,2,0,2,17.6,73.5,172,17.558891,73.497529,195.17104301194328
203.0,20,7,2012,2010,4,26,2,0,2,17.5,73.5,183,17.545475,73.523297,61.19664301194326
61.0,18,6,2020,2020,4,43,2,0,2,17.7,73.8,93,17.719211,73.790837,36.655469464798976
203.0,4,7,2015,2010,4,19,2,0,2,17.6,73.5,172,17.572069,73.489941,80.48304301194327
2426.0,21,12,2025,2020,4,27,3,0,0,17.6,73.8,97,17.645003,73.838854,44.55290058923299
31.0,25,7,2022,2020,4,31,3,0,2,17.6,73.8,97,17.609557,73.841299,192.36831647211264
203.0,21,11,2014,2010,4,19,2,0,3,17.5,73.5,183,17.546256,73.495064,53.659859832092195
203.0,1,6,2023,2020,4,19,2,0,2,17.6,73.5,172,17.5672,73.496656,58.44144301194327
203.0,26,10,2020,2020,6,29,2,0,3,17.7,73.8,93,17.663645,73.761191,42.2198598320922
203.0,20,1,2025,2020,4,12,2,0,0,17.6,73.5,172,17.565938,73.519196,53.95985983209219
204.0,21,7,2022,2020,4,12,2,0,2,17.6,73.5,172,17.565005,73.506309,436.8443139898354
203.0,27,7,2022,2020,4,31,2,0,2,17.7,73.8,93,17.725695,73.808707,141.27664301194326
203.0,2,12,2024,2020,4,19,2,0,0,17.6,73.5,172,17.564176,73.500222,57.4998598320922
203.0,26,12,2012,2010,4,37,2,0,0,17.6,73.5,172,17.550472,73.520752,51.559859832092194
229.0,28,10,2024,2020,4,31,2,0,3,17.8,73.8,33,17.752685,73.757576,11.212781987428082
203.0,30,9,2022,2020,4,19,2,0,3,17.6,73.5,172,17.571806,73.487249,104.81985983209219
203.0,18,11,2022,2020,4,12,2,0,3,17.6,73.5,172,17.576423,73.510649,97.2798598320922
203.0,24,3,2022,2020,4,19,1,0,1,17.6,73.5,172,17.57297,73.490604,77.61985983209219
203.0,28,10,2025,2020,4,19,2,0,3,17.6,73.5,172,17.552054,73.49292,69.45985983209219
204.0,22,12,2022,2020,4,12,2,0,0,17.5,73.5,183,17.541316,73.518096,80.43956606235295
203.0,29,12,2013,2010,4,12,2,0,0,17.5,73.5,183,17.549903,73.520293,54.63985983209219
203.0,4,10,2022,2020,4,19,1,0,3,17.6,73.5,172,17.57241,73.487793,102.7798598320922
31.0,15,9,2020,2020,4,39,3,0,3,17.6,73.8,97,17.604473,73.849168,61.99742542152915
204.0,22,10,2020,2020,4,19,2,0,3,17.6,73.5,172,17.576243,73.512668,92.31956606235295
5091.0,18,9,2023,2020,6,29,2,0,3,17.6,73.8,97,17.596804,73.849168,41.87169300355841
4157.0,22,10,2020,2020,4,31,2,0,3,17.6,73.8,97,17.594823,73.838876,75.63715784204943
203.0,26,12,2020,2020,4,19,2,0,0,17.6,73.5,172,17.570299,73.504774,86.1198598320922
94.0,10,7,2012,2010,4,39,2,0,2,17.7,73.8,93,17.71478,73.849168,32.33678624104637
204.0,31,7,2015,2010,4,26,2,0,2,17.6,73.5,172,17.576139,73.491542,80.48271398983532
204.0,11,2,2010,2010,4,19,2,0,0,17.6,73.5,172,17.561271,73.503727,49.33956606235296
203.0,13,7,2020,2020,0,9,4,2,2,17.7,73.8,93,17.701116,73.816442,119.75024301194327
203.0,18,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.539703,73.517382,187.03984301194328
204.0,29,7,2012,2010,4,19,2,0,2,17.6,73.5,172,17.572864,73.486836,65.09391398983531
203.0,22,12,2020,2020,4,19,2,0,0,17.6,73.5,172,17.564508,73.501832,86.1198598320922
203.0,28,10,2024,2020,4,12,2,0,3,17.6,73.5,172,17.56922,73.515424,59.5398598320922
3152.0,19,8,2020,2020,4,27,2,0,2,17.7,73.8,93,17.726348,73.804992,34.23281619382412
203.0,4,7,2021,2020,4,12,2,0,2,17.6,73.5,172,17.555515,73.494104,195.17104301194328
122.0,24,7,2022,2020,4,31,3,0,2,17.7,73.8,93,17.747966,73.799415,141.31367672744852
5091.0,24,7,2022,2020,6,29,2,0,2,17.6,73.8,97,17.620598,73.849168,192.0482961639854
209.0,12,11,2022,2020,4,39,2,0,3,17.8,73.7,31,17.75602,73.733573,13.138124994477401
31.0,4,9,2020,2020,4,39,3,0,3,17.6,73.8,97,17.612392,73.845018,61.99742542152915
203.0,30,5,2017,2010,4,19,2,0,1,17.6,73.5,172,17.551051,73.506296,49.339859832092195
4.0,18,7,2022,2020,4,31,3,0,2,17.6,73.8,97,17.591205,73.849168,192.7965069004905
97.0,26,7,2018,2010,4,12,2,0,2,17.6,73.5,172,17.555169,73.516496,66.74049196996503
203.0,13,7,2022,2020,6,29,2,0,2,17.8,73.8,33,17.75015,73.799617,19.129443011943263
207.0,28,11,2022,2020,4,31,3,0,3,17.3,73.8,9,17.336682,73.779085,3.6986959494077096
203.0,18,7,2019,2010,4,36,2,0,2,17.6,73.5,172,17.556096,73.51826,81.67024301194327
204.0,29,5,2024,2020,4,26,2,0,1,17.6,73.5,172,17.564777,73.513337,53.419566062352956
205.0,21,8,2022,2020,3,2,2,0,2,17.7,73.8,93,17.710106,73.81959,35.65998707362477
203.0,13,7,2010,2010,6,29,2,0,2,17.6,73.8,97,17.607416,73.828957,36.51184301194327
203.0,1,5,2021,2020,4,26,2,0,1,17.6,73.5,172,17.576373,73.512945,54.0398598320922
204.0,18,7,2020,2020,4,52,2,0,2,17.5,73.5,183,17.541212,73.504262,159.5547139898353
31.0,4,3,2024,2020,4,31,2,0,1,17.6,73.8,97,17.577187,73.839408,33.99742542152915
5091.0,22,7,2024,2020,4,43,2,0,2,17.6,73.8,97,17.622061,73.828185,71.20029616398543
204.0,9,1,2022,2020,4,27,2,0,0,17.6,73.8,97,17.585499,73.837202,34.63956606235296
5321.0,12,7,2023,2020,6,29,2,0,2,17.5,73.5,183,17.515062,73.519362,92.63579613667751
229.0,19,12,2025,2020,6,29,2,0,0,17.8,73.7,31,17.770277,73.726594,11.272781987428083
203.0,29,11,2022,2020,4,26,2,0,3,17.6,73.5,172,17.574402,73.510702,97.2798598320922
203.0,4,7,2017,2010,4,12,2,0,2,17.6,73.5,172,17.564968,73.517256,66.48304301194327
203.0,23,3,2021,2020,4,19,2,0,1,17.6,73.5,172,17.560754,73.497212,57.7598598320922
205.0,25,1,2025,2020,3,2,2,0,0,17.7,73.8,93,17.742458,73.802193,29.439274172879255
31.0,18,7,2020,2020,4,43,3,0,2,17.6,73.8,97,17.604428,73.829006,183.74431647211267
204.0,22,7,2022,2020,6,29,2,0,2,17.6,73.8,97,17.603921,73.842276,192.1915139898353
31.0,26,11,2024,2020,4,31,3,0,3,17.6,73.8,97,17.604816,73.849168,39.13742542152915
203.0,12,7,2022,2020,4,26,2,0,2,17.6,73.5,172,17.564827,73.509856,436.84464301194333
191.0,10,7,2022,2020,4,39,2,0,2,17.4,73.8,41,17.402624,73.766076,23.523964840273933
203.0,22,7,2021,2020,0,17,2,1,2,17.5,73.5,183,17.527812,73.535051,116.39024301194327
31.0,5,6,2020,2020,4,43,3,0,2,17.6,73.8,97,17.598332,73.831521,51.584316472112654
204.0,24,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.558474,73.511321,306.87951398983535
1069.0,5,7,2025,2020,4,39,2,0,2,17.4,73.7,69,17.386323,73.739092,40.76903579832345
206.0,4,7,2022,2020,4,43,2,0,2,17.7,73.8,93,17.723614,73.818653,141.27566223932425
203.0,21,9,2022,2020,4,59,2,0,3,17.6,73.5,172,17.570772,73.497508,104.81985983209219
203.0,14,7,2011,2010,4,12,2,0,2,17.6,73.5,172,17.555358,73.498185,64.39984301194328
203.0,19,10,2022,2020,4,26,2,0,3,17.5,73.5,183,17.539719,73.511536,86.3798598320922
204.0,4,7,2018,2010,4,12,2,0,2,17.5,73.5,183,17.548896,73.50836,66.46031398983531
993.0,18,7,2021,2020,4,39,2,0,2,17.7,73.8,93,17.710101,73.816456,83.9369783594797
209.0,14,7,2022,2020,4,26,2,0,2,17.8,73.7,31,17.770277,73.726845,24.749899993814694
203.0,30,7,2020,2020,4,48,2,0,2,17.4,73.7,69,17.391315,73.670893,53.46864301194327
207.0,22,7,2009,2000,3,24,2,0,2,17.4,73.7,69,17.421212,73.659576,24.548939463336637
203.0,31,11,2025,2020,4,12,2,0,3,17.6,73.5,172,17.571125,73.50683,64.2398598320922
5091.0,13,11,2022,2020,6,29,2,0,3,17.6,73.8,97,17.583866,73.827933,68.0116930035584
98.0,3,7,2020,2020,6,29,2,0,2,17.6,73.8,97,17.584062,73.837738,183.62281866340638
5091.0,4,5,2024,2020,6,29,2,0,1,17.6,73.8,97,17.616175,73.849168,31.051693003558412
8.0,18,7,2021,2020,4,39,2,0,2,17.6,73.8,97,17.600391,73.849168,98.95272918088212
203.0,24,11,2022,2020,4,19,2,0,3,17.6,73.5,172,17.569643,73.484901,97.2798598320922
263.0,13,1,2022,2020,4,12,2,0,0,17.6,73.5,172,17.572232,73.503297,61.744966328412076
203.0,28,12,2019,2010,4,19,2,0,0,17.6,73.5,172,17.576376,73.501978,54.839859832092195
5091.0,19,7,2020,2020,6,29,2,0,2,17.6,73.8,97,17.585634,73.849168,183.42429616398545
203.0,28,2,2023,2020,1,13,2,1,0,17.5,73.5,183,17.541969,73.494999,54.81985983209219
1.0,10,12,2024,2020,4,31,2,0,0,17.4,73.8,41,17.364138,73.768295,13.697478661959138
203.0,8,7,2020,2020,4,19,2,0,2,17.5,73.5,183,17.546978,73.522362,159.55504301194324
203.0,12,3,2020,2020,4,12,1,0,1,17.6,73.5,172,17.575965,73.499355,68.31985983209219
203.0,1,7,2010,2010,4,36,2,0,2,17.6,73.5,172,17.554865,73.497979,60.92784301194327
31.0,21,7,2024,2020,4,39,2,0,2,17.6,73.8,97,17.606573,73.828148,71.52031647211265
203.0,21,7,2025,2020,4,19,2,0,2,17.6,73.5,172,17.562902,73.486781,148.84784301194327
204.0,17,12,2018,2010,4,26,2,0,0,17.6,73.5,172,17.558645,73.520791,52.97956606235296
203.0,7,9,2022,2020,4,19,1,0,3,17.5,73.5,183,17.545078,73.523505,76.7998598320922
207.0,29,7,2025,2020,4,40,2,0,2,17.3,73.7,9,17.329853,73.668695,6.427339463336636
205.0,4,12,2022,2020,2,11,2,0,0,17.7,73.8,93,17.727955,73.834941,48.959274172879255
203.0,28,7,2022,2020,4,26,2,0,2,17.5,73.5,183,17.538941,73.491443,187.03984301194328
203.0,3,7,2023,2020,4,19,1,0,2,17.5,73.5,183,17.512635,73.517588,92.78064301194327
63.0,22,9,2024,2020,0,49,2,0,3,17.7,73.8,93,17.739688,73.826163,39.72521697840786
31.0,25,7,2023,2020,4,31,3,0,2,17.6,73.8,97,17.577546,73.841379,81.64511647211266
203.0,18,7,2022,2020,4,19,2,0,2,17.6,73.5,172,17.562647,73.505645,436.84464301194333
2426.0,21,11,2020,2020,4,27,2,0,3,17.6,73.8,97,17.634949,73.838186,65.91290058923299
204.0,26,10,2023,2020,4,12,2,0,3,17.5,73.5,183,17.54875,73.491285,60.139566062352955
203.0,29,7,2022,2020,2,41,2,0,2,17.4,73.7,69,17.403893,73.692355,71.32144301194327
204.0,16,7,2024,2020,4,12,2,0,2,17.5,73.5,183,17.547185,73.491683,84.62671398983532
2426.0,4,12,2021,2020,4,31,2,0,0,17.6,73.8,97,17.645559,73.813498,38.43290058923299
993.0,21,7,2025,2020,4,43,2,0,2,17.7,73.8,93,17.735238,73.841487,72.02017835947969
203.0,7,12,2024,2020,4,36,2,0,0,17.6,73.5,172,17.550219,73.50165,57.4998598320922
203.0,30,2,2025,2020,4,26,2,0,0,17.6,73.5,172,17.559892,73.500414,54.839859832092195
203.0,19,10,2021,2020,4,26,2,0,3,17.6,73.5,172,17.558722,73.495512,70.87985983209221
203.0,13,11,2020,2020,3,2,2,0,3,17.4,73.7,69,17.420818,73.720373,29.819859832092195
7.0,25,7,2024,2020,3,24,2,0,2,17.4,73.7,69,17.396617,73.662618,33.35288554227067
5091.0,31,7,2022,2020,4,31,2,0,2,17.6,73.8,97,17.605586,73.843519,192.0482961639854
203.0,30,5,2015,2010,4,19,2,0,1,17.6,73.5,172,17.575845,73.505298,51.559859832092194
203.0,21,9,2025,2020,4,26,2,0,3,17.5,73.5,183,17.545209,73.502791,60.13985983209219
203.0,23,10,2025,2020,4,19,2,0,3,17.6,73.5,172,17.560716,73.519646,69.45985983209219
203.0,20,8,2020,2020,4,59,2,0,2,17.5,73.5,183,17.542924,73.520938,59.60624301194326
31.0,22,3,2021,2020,4,19,2,0,1,17.6,73.5,172,17.565449,73.493055,57.91742542152915
203.0,22,12,2021,2020,4,31,2,0,0,17.5,73.5,183,17.526531,73.533516,62.8998598320922
203.0,16,12,2022,2020,1,13,2,1,0,17.5,73.5,183,17.548705,73.534597,80.4398598320922
5091.0,7,4,2023,2020,4,40,3,0,1,17.6,73.8,97,17.599713,73.849168,29.81169300355841
203.0,24,9,2020,2020,4,39,2,0,3,17.7,73.8,93,17.706587,73.817075,38.13985983209219
31.0,12,9,2022,2020,4,31,3,0,3,17.6,73.8,97,17.604429,73.834948,61.73742542152915
203.0,5,7,2025,2020,4,12,2,0,2,17.6,73.5,172,17.571532,73.492294,148.84784301194327
203.0,30,9,2022,2020,4,12,2,0,3,17.6,73.5,172,17.566491,73.520831,104.81985983209219
203.0,1,12,2022,2020,4,19,2,0,0,17.6,73.5,172,17.568649,73.504767,100.1198598320922
203.0,28,9,2022,2020,4,37,2,0,3,17.5,73.5,183,17.549286,73.520104,76.7998598320922
203.0,16,4,2022,2020,4,36,2,0,1,17.6,73.5,172,17.564379,73.513307,59.7198598320922
31.0,24,6,2013,2010,4,39,2,0,2,17.6,73.8,97,17.579973,73.832754,31.917116472112657
203.0,26,7,2022,2020,6,29,2,0,2,17.7,73.8,93,17.723477,73.807596,141.27664301194326
203.0,22,10,2015,2010,0,49,4,2,3,17.7,73.8,93,17.738091,73.842413,35.73985983209219
5091.0,21,7,2020,2020,4,43,2,0,2,17.6,73.8,97,17.612666,73.82857,183.42429616398545
261.0,23,7,2019,2010,4,43,2,0,2,17.6,73.8,97,17.584953,73.849168,59.724435538492365
994.0,21,10,2012,2010,4,52,2,0,3,17.7,73.8,93,17.712482,73.828986,33.62369203197204
217.0,25,11,2020,2020,4,19,2,0,3,17.4,73.7,69,17.40807,73.662661,29.815910698715705
203.0,24,11,2025,2020,4,12,2,0,3,17.5,73.5,183,17.543227,73.495349,64.6598598320922
3152.0,18,11,2018,2010,0,5,2,0,3,17.7,73.8,93,17.70527,73.814379,27.10501445877154
203.0,13,12,2025,2020,4,19,2,0,0,17.5,73.5,183,17.546002,73.518236,62.799859832092196
203.0,30,7,2022,2020,4,19,2,0,2,17.5,73.5,183,17.538996,73.504745,187.03984301194328
1405.0,30,10,2022,2020,4,31,2,0,3,17.6,73.5,172,17.552383,73.455911,102.69096184943875
203.0,28,7,2021,2020,4,19,2,0,2,17.6,73.5,172,17.577664,73.489572,195.17104301194328
203.0,18,12,2020,2020,4,12,2,0,0,17.6,73.5,172,17.552373,73.499523,86.1198598320922
5091.0,19,7,2021,2020,4,31,2,0,2,17.6,73.8,97,17.603269,73.840689,98.39389616398543
5091.0,13,7,2020,2020,4,12,2,0,2,17.6,73.8,97,17.612934,73.836574,183.42429616398545
205.0,27,7,2017,2010,4,39,2,0,2,17.7,73.8,93,17.727732,73.832519,40.72238707362476
5091.0,14,9,2017,2010,4,39,2,0,3,17.6,73.8,97,17.612841,73.828862,30.25169300355841
207.0,24,10,2025,2020,3,24,2,0,3,17.4,73.7,69,17.436465,73.663174,42.318695949407704
3066.0,14,7,2021,2020,4,31,2,0,2,17.5,73.8,9,17.454648,73.752885,4.016125352913543
31.0,27,7,2024,2020,4,27,2,0,2,17.6,73.8,97,17.604929,73.849168,71.52031647211265
3152.0,25,10,2022,2020,4,31,2,0,3,17.7,73.8,93,17.726954,73.817512,50.42501445877153
203.0,30,7,2020,2020,4,19,2,0,2,17.6,73.5,172,17.567147,73.49043,306.8798430119433
263.0,10,12,2022,2020,0,5,2,0,0,17.7,73.8,93,17.747789,73.81582,48.94496632841208
203.0,10,3,2023,2020,6,29,2,0,1,17.6,73.8,97,17.58155,73.841171,31.359859832092198
205.0,10,7,2007,2000,3,2,2,0,2,17.7,73.8,93,17.732796,73.808076,31.381587073624768
261.0,29,2,2020,2020,4,27,3,0,0,17.6,73.8,97,17.605207,73.849168,36.485388873653896
3152.0,24,7,2020,2020,4,31,2,0,2,17.7,73.8,93,17.706986,73.792546,119.62161619382414
203.0,19,7,2020,2020,4,26,2,0,2,17.6,73.5,172,17.57368,73.495542,306.8798430119433
4157.0,28,11,2022,2020,0,5,2,0,3,17.6,73.8,97,17.552522,73.847269,68.01715784204941
204.0,24,9,2024,2020,4,19,2,0,3,17.5,73.5,183,17.547328,73.50173,56.679566062352954
